date,dark_hours,hashed_uid
2013-03-27,9.275555555555556,cd6251b4de52453b
2013-03-28,3.736944444444444,cd6251b4de52453b
2013-03-29,11.289444444444445,cd6251b4de52453b
2013-03-30,2.5391666666666666,cd6251b4de52453b
2013-03-31,16.35527777777778,cd6251b4de52453b
2013-04-01,1.7694444444444444,cd6251b4de52453b
2013-04-02,14.5925,cd6251b4de52453b
2013-04-03,11.716111111111111,cd6251b4de52453b
2013-04-04,1.1608333333333334,cd6251b4de52453b
2013-04-05,15.081666666666667,cd6251b4de52453b
2013-04-06,3.9925,cd6251b4de52453b
2013-04-07,12.199722222222222,cd6251b4de52453b
2013-04-08,13.738055555555555,cd6251b4de52453b
2013-04-09,15.852222222222222,cd6251b4de52453b
2013-04-10,7.273888888888889,cd6251b4de52453b
2013-04-11,1.1125,cd6251b4de52453b
2013-04-12,11.518611111111111,cd6251b4de52453b
2013-04-13,6.699722222222222,cd6251b4de52453b
2013-04-14,14.725277777777777,cd6251b4de52453b
2013-04-15,9.500833333333334,cd6251b4de52453b
2013-04-16,16.32138888888889,cd6251b4de52453b
2013-04-17,6.135555555555555,cd6251b4de52453b
2013-04-18,12.469166666666666,cd6251b4de52453b
2013-04-19,6.601111111111111,cd6251b4de52453b
2013-04-20,22.896388888888886,cd6251b4de52453b
2013-04-21,9.846388888888889,cd6251b4de52453b
2013-04-22,5.748888888888889,cd6251b4de52453b
2013-04-23,12.6,cd6251b4de52453b
2013-04-24,5.809166666666666,cd6251b4de52453b
2013-04-25,15.578055555555554,cd6251b4de52453b
2013-04-26,9.02111111111111,cd6251b4de52453b
2013-04-27,2.147222222222222,cd6251b4de52453b
2013-04-28,7.9825,cd6251b4de52453b
2013-04-29,6.903333333333333,cd6251b4de52453b
2013-04-30,6.720277777777778,cd6251b4de52453b
2013-05-01,8.687777777777777,cd6251b4de52453b
2013-05-02,1.191111111111111,cd6251b4de52453b
2013-05-03,1.67,cd6251b4de52453b
2013-05-04,3.0483333333333333,cd6251b4de52453b
2013-05-05,4.470555555555555,cd6251b4de52453b
2013-05-06,16.045555555555556,cd6251b4de52453b
2013-05-07,3.7,cd6251b4de52453b
2013-05-08,11.82,cd6251b4de52453b
2013-05-09,13.491944444444444,cd6251b4de52453b
2013-05-10,4.094166666666666,cd6251b4de52453b
2013-05-11,11.848611111111111,cd6251b4de52453b
2013-05-12,4.403888888888889,cd6251b4de52453b
2013-05-13,16.149722222222223,cd6251b4de52453b
2013-05-15,4.333611111111111,cd6251b4de52453b
2013-05-16,8.570277777777777,cd6251b4de52453b
2013-05-19,3.6063888888888886,cd6251b4de52453b
2013-05-23,1.08,cd6251b4de52453b
2013-05-24,1.5969444444444445,cd6251b4de52453b
2013-05-25,1.1872222222222222,cd6251b4de52453b
2013-05-26,16.994444444444447,cd6251b4de52453b
2013-05-28,6.131666666666667,cd6251b4de52453b
2013-05-29,1.0691666666666666,cd6251b4de52453b
2013-05-30,12.061944444444444,cd6251b4de52453b
2013-05-31,2.2941666666666665,cd6251b4de52453b
2013-03-27,18.49888888888889,26119daf181335b2
2013-03-28,8.775277777777777,26119daf181335b2
2013-03-29,14.659166666666668,26119daf181335b2
2013-03-30,17.548055555555557,26119daf181335b2
2013-03-31,11.648055555555556,26119daf181335b2
2013-04-01,18.691111111111113,26119daf181335b2
2013-04-03,11.391944444444444,26119daf181335b2
2013-04-04,9.932500000000001,26119daf181335b2
2013-04-05,10.885277777777778,26119daf181335b2
2013-04-06,7.636388888888889,26119daf181335b2
2013-04-07,10.7725,26119daf181335b2
2013-04-08,14.842222222222222,26119daf181335b2
2013-04-09,12.885555555555555,26119daf181335b2
2013-04-10,21.15222222222222,26119daf181335b2
2013-04-11,22.630277777777778,26119daf181335b2
2013-04-12,16.92666666666667,26119daf181335b2
2013-04-13,7.041944444444444,26119daf181335b2
2013-04-14,9.075833333333334,26119daf181335b2
2013-04-15,1.925,26119daf181335b2
2013-04-16,1.1983333333333333,26119daf181335b2
2013-04-17,9.754444444444445,26119daf181335b2
2013-04-18,6.7508333333333335,26119daf181335b2
2013-04-19,10.518888888888888,26119daf181335b2
2013-04-20,14.958888888888888,26119daf181335b2
2013-04-21,14.752500000000001,26119daf181335b2
2013-04-22,19.203611111111112,26119daf181335b2
2013-04-23,6.368333333333334,26119daf181335b2
2013-04-24,19.110555555555557,26119daf181335b2
2013-04-25,22.241944444444446,26119daf181335b2
2013-04-26,16.223888888888887,26119daf181335b2
2013-04-27,8.673055555555555,26119daf181335b2
2013-04-28,5.832222222222223,26119daf181335b2
2013-04-29,17.567777777777778,26119daf181335b2
2013-04-30,8.610277777777778,26119daf181335b2
2013-05-01,23.300555555555555,26119daf181335b2
2013-05-02,20.74138888888889,26119daf181335b2
2013-05-03,11.731388888888889,26119daf181335b2
2013-05-04,1.4258333333333333,26119daf181335b2
2013-05-07,2.714166666666667,26119daf181335b2
2013-05-08,8.659722222222221,26119daf181335b2
2013-05-09,2.6783333333333332,26119daf181335b2
2013-05-10,6.623333333333333,26119daf181335b2
2013-05-11,2.9819444444444443,26119daf181335b2
2013-05-12,13.949722222222222,26119daf181335b2
2013-05-13,24.525555555555556,26119daf181335b2
2013-05-14,6.658611111111112,26119daf181335b2
2013-05-15,23.20888888888889,26119daf181335b2
2013-05-16,19.699444444444445,26119daf181335b2
2013-05-17,8.9525,26119daf181335b2
2013-05-18,11.696111111111112,26119daf181335b2
2013-05-19,9.634722222222223,26119daf181335b2
2013-05-21,2.120277777777778,26119daf181335b2
2013-05-22,12.898055555555555,26119daf181335b2
2013-05-23,16.959444444444443,26119daf181335b2
2013-05-26,20.3225,26119daf181335b2
2013-05-27,8.448333333333334,26119daf181335b2
2013-05-28,2.3525,26119daf181335b2
2013-03-26,9.318888888888889,37985280ff34ce04
2013-03-27,2.7958333333333334,37985280ff34ce04
2013-03-28,9.4425,37985280ff34ce04
2013-03-29,11.516388888888889,37985280ff34ce04
2013-03-30,20.950833333333335,37985280ff34ce04
2013-03-31,1.035,37985280ff34ce04
2013-04-01,12.979722222222222,37985280ff34ce04
2013-04-02,1.1419444444444444,37985280ff34ce04
2013-04-03,21.56416666666667,37985280ff34ce04
2013-04-04,2.4883333333333333,37985280ff34ce04
2013-04-05,17.44111111111111,37985280ff34ce04
2013-04-06,20.682222222222222,37985280ff34ce04
2013-04-08,13.428333333333335,37985280ff34ce04
2013-04-09,11.174166666666666,37985280ff34ce04
2013-04-10,7.141944444444444,37985280ff34ce04
2013-04-11,12.8225,37985280ff34ce04
2013-04-12,8.994166666666667,37985280ff34ce04
2013-04-13,2.8200000000000003,37985280ff34ce04
2013-04-14,13.353333333333333,37985280ff34ce04
2013-04-15,15.47,37985280ff34ce04
2013-04-16,11.370555555555555,37985280ff34ce04
2013-04-17,14.196666666666667,37985280ff34ce04
2013-04-18,8.511944444444445,37985280ff34ce04
2013-04-20,2.1925,37985280ff34ce04
2013-04-21,1.2213888888888889,37985280ff34ce04
2013-04-22,8.5075,37985280ff34ce04
2013-04-23,21.615000000000002,37985280ff34ce04
2013-04-24,5.088333333333333,37985280ff34ce04
2013-04-25,8.085277777777778,37985280ff34ce04
2013-04-26,8.743611111111111,37985280ff34ce04
2013-04-27,11.632777777777779,37985280ff34ce04
2013-04-28,4.857777777777778,37985280ff34ce04
2013-04-29,7.533333333333333,37985280ff34ce04
2013-04-30,9.570555555555556,37985280ff34ce04
2013-05-01,11.221944444444444,37985280ff34ce04
2013-05-02,19.744722222222222,37985280ff34ce04
2013-05-03,4.609999999999999,37985280ff34ce04
2013-05-04,9.443888888888889,37985280ff34ce04
2013-05-05,10.270555555555557,37985280ff34ce04
2013-05-06,3.0747222222222224,37985280ff34ce04
2013-05-07,14.22888888888889,37985280ff34ce04
2013-05-08,2.797777777777778,37985280ff34ce04
2013-05-09,5.514166666666667,37985280ff34ce04
2013-05-10,13.748888888888889,37985280ff34ce04
2013-05-11,3.9366666666666665,37985280ff34ce04
2013-05-12,7.832777777777777,37985280ff34ce04
2013-05-14,14.009444444444444,37985280ff34ce04
2013-05-15,2.663333333333333,37985280ff34ce04
2013-05-16,13.484444444444444,37985280ff34ce04
2013-05-17,11.081111111111111,37985280ff34ce04
2013-05-18,6.099444444444445,37985280ff34ce04
2013-05-19,15.39138888888889,37985280ff34ce04
2013-05-20,11.6675,37985280ff34ce04
2013-05-21,1.1183333333333334,37985280ff34ce04
2013-05-22,6.756944444444445,37985280ff34ce04
2013-05-23,8.324444444444445,37985280ff34ce04
2013-05-24,10.237222222222222,37985280ff34ce04
2013-05-26,1.1158333333333332,37985280ff34ce04
2013-05-27,6.4255555555555555,37985280ff34ce04
2013-05-28,8.335,37985280ff34ce04
2013-05-29,6.374444444444444,37985280ff34ce04
2013-05-30,15.767222222222221,37985280ff34ce04
2013-05-31,6.633611111111111,37985280ff34ce04
2013-03-26,5.443888888888889,4fc7d2e42c31e91b
2013-03-27,14.096111111111112,4fc7d2e42c31e91b
2013-03-28,8.941944444444445,4fc7d2e42c31e91b
2013-03-30,8.939166666666667,4fc7d2e42c31e91b
2013-04-01,11.273888888888889,4fc7d2e42c31e91b
2013-04-03,9.356666666666667,4fc7d2e42c31e91b
2013-04-05,3.384444444444444,4fc7d2e42c31e91b
2013-04-07,8.332222222222223,4fc7d2e42c31e91b
2013-04-08,6.046666666666667,4fc7d2e42c31e91b
2013-04-09,3.408888888888889,4fc7d2e42c31e91b
2013-04-10,1.9930555555555556,4fc7d2e42c31e91b
2013-04-11,10.328055555555556,4fc7d2e42c31e91b
2013-04-14,7.053888888888888,4fc7d2e42c31e91b
2013-04-15,22.405,4fc7d2e42c31e91b
2013-04-16,8.424722222222222,4fc7d2e42c31e91b
2013-04-17,1.1194444444444445,4fc7d2e42c31e91b
2013-04-21,6.298333333333333,4fc7d2e42c31e91b
2013-04-22,9.515277777777778,4fc7d2e42c31e91b
2013-04-23,13.6575,4fc7d2e42c31e91b
2013-04-28,4.316666666666666,4fc7d2e42c31e91b
2013-04-29,19.100277777777777,4fc7d2e42c31e91b
2013-04-30,6.910277777777778,4fc7d2e42c31e91b
2013-05-05,4.543611111111112,4fc7d2e42c31e91b
2013-05-06,16.054166666666667,4fc7d2e42c31e91b
2013-05-10,2.818888888888889,4fc7d2e42c31e91b
2013-05-11,4.993055555555555,4fc7d2e42c31e91b
2013-05-14,7.691388888888889,4fc7d2e42c31e91b
2013-05-15,17.267777777777777,4fc7d2e42c31e91b
2013-05-21,1.63,4fc7d2e42c31e91b
2013-03-26,7.074166666666667,5c373475c11275cb
2013-03-27,17.29,5c373475c11275cb
2013-03-28,8.260833333333334,5c373475c11275cb
2013-03-29,12.909166666666666,5c373475c11275cb
2013-03-30,8.454444444444444,5c373475c11275cb
2013-03-31,22.341944444444444,5c373475c11275cb
2013-04-01,11.114444444444445,5c373475c11275cb
2013-04-02,26.488611111111112,5c373475c11275cb
2013-04-03,16.9,5c373475c11275cb
2013-04-04,16.40972222222222,5c373475c11275cb
2013-04-05,16.780555555555555,5c373475c11275cb
2013-04-06,19.14888888888889,5c373475c11275cb
2013-04-07,10.7425,5c373475c11275cb
2013-04-08,17.821944444444444,5c373475c11275cb
2013-04-09,19.149444444444445,5c373475c11275cb
2013-04-10,9.764444444444443,5c373475c11275cb
2013-04-11,17.881666666666668,5c373475c11275cb
2013-04-12,2.8855555555555554,5c373475c11275cb
2013-04-13,13.512777777777778,5c373475c11275cb
2013-04-14,23.57027777777778,5c373475c11275cb
2013-04-15,16.885,5c373475c11275cb
2013-04-16,6.133333333333334,5c373475c11275cb
2013-04-17,16.462777777777777,5c373475c11275cb
2013-04-18,19.05027777777778,5c373475c11275cb
2013-04-19,12.630555555555556,5c373475c11275cb
2013-04-20,6.815,5c373475c11275cb
2013-04-21,10.09,5c373475c11275cb
2013-04-22,18.924722222222222,5c373475c11275cb
2013-04-23,13.656388888888888,5c373475c11275cb
2013-04-24,23.481388888888887,5c373475c11275cb
2013-04-25,13.136944444444445,5c373475c11275cb
2013-04-26,17.704444444444444,5c373475c11275cb
2013-04-27,25.45111111111111,5c373475c11275cb
2013-04-28,6.109999999999999,5c373475c11275cb
2013-04-29,12.695555555555556,5c373475c11275cb
2013-04-30,7.275277777777777,5c373475c11275cb
2013-05-01,19.96138888888889,5c373475c11275cb
2013-05-02,26.84777777777778,5c373475c11275cb
2013-05-03,5.783055555555555,5c373475c11275cb
2013-05-04,22.56111111111111,5c373475c11275cb
2013-05-05,14.05638888888889,5c373475c11275cb
2013-05-06,4.576666666666666,5c373475c11275cb
2013-05-07,12.463611111111112,5c373475c11275cb
2013-05-08,23.912222222222223,5c373475c11275cb
2013-05-09,13.860833333333334,5c373475c11275cb
2013-05-10,19.030555555555555,5c373475c11275cb
2013-05-11,17.870833333333334,5c373475c11275cb
2013-05-12,14.426666666666666,5c373475c11275cb
2013-05-13,18.987777777777776,5c373475c11275cb
2013-05-14,19.975833333333334,5c373475c11275cb
2013-05-15,19.893333333333334,5c373475c11275cb
2013-05-16,17.397222222222222,5c373475c11275cb
2013-05-17,21.280833333333334,5c373475c11275cb
2013-05-18,9.056944444444444,5c373475c11275cb
2013-05-19,4.166388888888889,5c373475c11275cb
2013-05-20,15.716111111111111,5c373475c11275cb
2013-05-21,19.35333333333333,5c373475c11275cb
2013-05-22,14.994444444444444,5c373475c11275cb
2013-03-27,14.880555555555556,42a389ebb402924a
2013-03-28,11.999444444444446,42a389ebb402924a
2013-03-29,6.216111111111111,42a389ebb402924a
2013-03-30,20.323333333333334,42a389ebb402924a
2013-03-31,15.941944444444445,42a389ebb402924a
2013-04-01,4.159722222222222,42a389ebb402924a
2013-04-02,10.561666666666666,42a389ebb402924a
2013-04-03,19.219166666666666,42a389ebb402924a
2013-04-04,12.845833333333333,42a389ebb402924a
2013-04-05,8.611666666666666,42a389ebb402924a
2013-04-06,19.574444444444445,42a389ebb402924a
2013-04-07,14.210555555555556,42a389ebb402924a
2013-04-08,13.205,42a389ebb402924a
2013-04-09,25.0725,42a389ebb402924a
2013-04-10,6.0633333333333335,42a389ebb402924a
2013-04-11,9.604166666666666,42a389ebb402924a
2013-04-12,3.3116666666666665,42a389ebb402924a
2013-04-13,22.20583333333333,42a389ebb402924a
2013-04-14,6.733611111111111,42a389ebb402924a
2013-04-15,16.4575,42a389ebb402924a
2013-04-16,10.588055555555556,42a389ebb402924a
2013-04-17,16.890555555555558,42a389ebb402924a
2013-04-18,1.6788888888888889,42a389ebb402924a
2013-04-19,2.8563888888888886,42a389ebb402924a
2013-04-20,1.9283333333333332,42a389ebb402924a
2013-04-21,1.636111111111111,42a389ebb402924a
2013-04-22,10.935555555555556,42a389ebb402924a
2013-04-23,14.822777777777778,42a389ebb402924a
2013-04-24,10.142777777777777,42a389ebb402924a
2013-04-25,11.813055555555554,42a389ebb402924a
2013-04-26,22.129166666666666,42a389ebb402924a
2013-04-28,4.296666666666667,42a389ebb402924a
2013-04-29,12.270277777777778,42a389ebb402924a
2013-04-30,19.26111111111111,42a389ebb402924a
2013-05-01,13.370555555555555,42a389ebb402924a
2013-05-02,8.481666666666666,42a389ebb402924a
2013-05-03,13.948888888888888,42a389ebb402924a
2013-05-04,26.890277777777776,42a389ebb402924a
2013-05-05,10.600277777777778,42a389ebb402924a
2013-05-06,9.573611111111111,42a389ebb402924a
2013-05-08,7.93,42a389ebb402924a
2013-05-09,4.051666666666667,42a389ebb402924a
2013-05-10,3.6983333333333333,42a389ebb402924a
2013-05-12,17.68138888888889,42a389ebb402924a
2013-05-13,11.678333333333333,42a389ebb402924a
2013-05-14,12.38888888888889,42a389ebb402924a
2013-05-15,6.8886111111111115,42a389ebb402924a
2013-05-18,4.824722222222222,42a389ebb402924a
2013-05-19,7.542222222222223,42a389ebb402924a
2013-05-20,3.5027777777777778,42a389ebb402924a
2013-05-21,15.893333333333334,42a389ebb402924a
2013-05-22,1.18,42a389ebb402924a
2013-05-26,4.761111111111111,42a389ebb402924a
2013-05-27,16.38,42a389ebb402924a
2013-05-28,6.886111111111111,42a389ebb402924a
2013-05-29,5.323055555555555,42a389ebb402924a
2013-03-27,11.271944444444443,cda188c15b09fbc7
2013-03-28,2.5419444444444443,cda188c15b09fbc7
2013-03-29,3.765,cda188c15b09fbc7
2013-03-30,12.116944444444444,cda188c15b09fbc7
2013-03-31,12.966111111111111,cda188c15b09fbc7
2013-04-01,7.8125,cda188c15b09fbc7
2013-04-02,12.710833333333333,cda188c15b09fbc7
2013-04-03,20.996666666666666,cda188c15b09fbc7
2013-04-04,14.84,cda188c15b09fbc7
2013-04-05,12.719722222222222,cda188c15b09fbc7
2013-04-06,10.045555555555556,cda188c15b09fbc7
2013-04-07,15.824722222222222,cda188c15b09fbc7
2013-04-08,14.478055555555555,cda188c15b09fbc7
2013-04-09,5.915277777777778,cda188c15b09fbc7
2013-04-10,18.996388888888887,cda188c15b09fbc7
2013-04-11,15.112777777777778,cda188c15b09fbc7
2013-04-12,18.538055555555555,cda188c15b09fbc7
2013-04-13,14.723333333333333,cda188c15b09fbc7
2013-04-14,6.034166666666667,cda188c15b09fbc7
2013-04-15,14.713611111111112,cda188c15b09fbc7
2013-04-16,21.49972222222222,cda188c15b09fbc7
2013-04-17,7.368888888888889,cda188c15b09fbc7
2013-04-18,18.732777777777777,cda188c15b09fbc7
2013-04-19,11.671666666666667,cda188c15b09fbc7
2013-04-20,9.264166666666666,cda188c15b09fbc7
2013-04-21,15.361944444444445,cda188c15b09fbc7
2013-04-22,14.393888888888888,cda188c15b09fbc7
2013-04-23,12.154166666666667,cda188c15b09fbc7
2013-04-24,12.613888888888887,cda188c15b09fbc7
2013-04-25,15.80111111111111,cda188c15b09fbc7
2013-04-26,11.1475,cda188c15b09fbc7
2013-04-28,2.368611111111111,cda188c15b09fbc7
2013-04-29,7.178055555555556,cda188c15b09fbc7
2013-04-30,5.695833333333333,cda188c15b09fbc7
2013-05-01,3.331944444444445,cda188c15b09fbc7
2013-05-02,16.810000000000002,cda188c15b09fbc7
2013-05-03,13.955277777777779,cda188c15b09fbc7
2013-05-04,14.922777777777778,cda188c15b09fbc7
2013-05-06,16.371111111111112,cda188c15b09fbc7
2013-05-07,12.997777777777777,cda188c15b09fbc7
2013-05-08,1.1222222222222222,cda188c15b09fbc7
2013-05-09,10.997222222222222,cda188c15b09fbc7
2013-05-10,21.50138888888889,cda188c15b09fbc7
2013-05-11,10.23472222222222,cda188c15b09fbc7
2013-05-12,17.95777777777778,cda188c15b09fbc7
2013-05-13,14.262500000000001,cda188c15b09fbc7
2013-05-14,10.653611111111111,cda188c15b09fbc7
2013-03-27,12.03,e6f9550c1a45e908
2013-03-28,9.710277777777776,e6f9550c1a45e908
2013-03-29,14.973333333333334,e6f9550c1a45e908
2013-03-30,14.080277777777777,e6f9550c1a45e908
2013-03-31,7.520277777777778,e6f9550c1a45e908
2013-04-01,11.321944444444444,e6f9550c1a45e908
2013-04-02,10.450555555555555,e6f9550c1a45e908
2013-04-03,13.67361111111111,e6f9550c1a45e908
2013-04-04,10.834722222222222,e6f9550c1a45e908
2013-04-05,12.383055555555556,e6f9550c1a45e908
2013-04-06,4.567222222222222,e6f9550c1a45e908
2013-04-07,7.361944444444444,e6f9550c1a45e908
2013-04-08,14.018611111111111,e6f9550c1a45e908
2013-04-09,9.610555555555555,e6f9550c1a45e908
2013-04-10,14.136388888888888,e6f9550c1a45e908
2013-04-11,17.295555555555556,e6f9550c1a45e908
2013-04-12,12.179166666666667,e6f9550c1a45e908
2013-04-13,8.009722222222223,e6f9550c1a45e908
2013-04-14,10.298055555555555,e6f9550c1a45e908
2013-04-15,8.947222222222223,e6f9550c1a45e908
2013-04-16,9.995000000000001,e6f9550c1a45e908
2013-04-17,6.724444444444445,e6f9550c1a45e908
2013-04-18,8.03111111111111,e6f9550c1a45e908
2013-04-19,10.172777777777778,e6f9550c1a45e908
2013-04-20,3.503888888888889,e6f9550c1a45e908
2013-04-21,4.5525,e6f9550c1a45e908
2013-04-22,4.523333333333333,e6f9550c1a45e908
2013-04-23,8.907499999999999,e6f9550c1a45e908
2013-04-24,10.330833333333334,e6f9550c1a45e908
2013-04-25,4.695555555555556,e6f9550c1a45e908
2013-04-26,5.833055555555555,e6f9550c1a45e908
2013-04-27,5.838611111111111,e6f9550c1a45e908
2013-04-28,8.095833333333333,e6f9550c1a45e908
2013-04-29,4.9225,e6f9550c1a45e908
2013-04-30,8.398888888888889,e6f9550c1a45e908
2013-05-01,7.9655555555555555,e6f9550c1a45e908
2013-05-02,8.487777777777778,e6f9550c1a45e908
2013-05-03,10.773888888888889,e6f9550c1a45e908
2013-05-04,13.387222222222222,e6f9550c1a45e908
2013-05-05,8.765277777777778,e6f9550c1a45e908
2013-05-06,13.197777777777777,e6f9550c1a45e908
2013-05-07,8.311388888888889,e6f9550c1a45e908
2013-05-08,16.65277777777778,e6f9550c1a45e908
2013-05-09,10.497777777777777,e6f9550c1a45e908
2013-05-10,15.069444444444445,e6f9550c1a45e908
2013-05-11,11.368888888888888,e6f9550c1a45e908
2013-05-12,8.162777777777778,e6f9550c1a45e908
2013-05-13,9.694166666666666,e6f9550c1a45e908
2013-05-14,11.974166666666667,e6f9550c1a45e908
2013-05-15,12.599722222222223,e6f9550c1a45e908
2013-05-16,5.546944444444445,e6f9550c1a45e908
2013-05-17,10.786111111111111,e6f9550c1a45e908
2013-05-18,9.65861111111111,e6f9550c1a45e908
2013-05-19,9.665,e6f9550c1a45e908
2013-05-20,2.7380555555555555,e6f9550c1a45e908
2013-05-21,11.494444444444445,e6f9550c1a45e908
2013-05-22,11.730277777777777,e6f9550c1a45e908
2013-05-23,13.811111111111112,e6f9550c1a45e908
2013-05-24,14.553333333333335,e6f9550c1a45e908
2013-05-25,15.644166666666667,e6f9550c1a45e908
2013-05-27,7.246111111111111,e6f9550c1a45e908
2013-05-28,3.615,e6f9550c1a45e908
2013-03-26,9.470277777777778,bcf5858b23ad5d6c
2013-03-27,7.688055555555556,bcf5858b23ad5d6c
2013-03-28,6.348055555555556,bcf5858b23ad5d6c
2013-03-29,10.15861111111111,bcf5858b23ad5d6c
2013-04-01,3.8905555555555553,bcf5858b23ad5d6c
2013-04-02,8.696111111111112,bcf5858b23ad5d6c
2013-04-03,4.298055555555555,bcf5858b23ad5d6c
2013-04-04,9.523333333333333,bcf5858b23ad5d6c
2013-04-05,1.045,bcf5858b23ad5d6c
2013-04-06,4.911944444444444,bcf5858b23ad5d6c
2013-04-07,1.4761111111111112,bcf5858b23ad5d6c
2013-04-08,2.2358333333333333,bcf5858b23ad5d6c
2013-04-09,4.222222222222222,bcf5858b23ad5d6c
2013-04-10,14.046388888888888,bcf5858b23ad5d6c
2013-04-11,10.69611111111111,bcf5858b23ad5d6c
2013-04-12,5.9350000000000005,bcf5858b23ad5d6c
2013-04-13,10.102222222222222,bcf5858b23ad5d6c
2013-04-14,11.711666666666666,bcf5858b23ad5d6c
2013-04-15,2.1516666666666664,bcf5858b23ad5d6c
2013-04-17,6.756666666666667,bcf5858b23ad5d6c
2013-04-18,6.083333333333334,bcf5858b23ad5d6c
2013-04-19,2.767777777777778,bcf5858b23ad5d6c
2013-04-20,19.64805555555556,bcf5858b23ad5d6c
2013-04-21,15.059444444444445,bcf5858b23ad5d6c
2013-04-22,8.440555555555555,bcf5858b23ad5d6c
2013-04-23,13.991944444444444,bcf5858b23ad5d6c
2013-04-24,4.686944444444444,bcf5858b23ad5d6c
2013-04-25,5.813055555555556,bcf5858b23ad5d6c
2013-04-26,10.935833333333333,bcf5858b23ad5d6c
2013-04-27,10.303888888888888,bcf5858b23ad5d6c
2013-04-28,23.22138888888889,bcf5858b23ad5d6c
2013-04-29,1.4652777777777777,bcf5858b23ad5d6c
2013-04-30,8.79,bcf5858b23ad5d6c
2013-05-01,5.444444444444445,bcf5858b23ad5d6c
2013-05-02,8.612777777777778,bcf5858b23ad5d6c
2013-05-03,15.389166666666668,bcf5858b23ad5d6c
2013-05-04,2.3,bcf5858b23ad5d6c
